起站,訖站,全票票價,敬老卡愛心卡愛心陪伴卡及新北市兒童優惠票價,臺北市兒童優惠票價,距離
頭前庄,三重國小,30,12,18,8.06
頭前庄,迴龍,25,10,15,5.53
頭前庄,丹鳳,20,8,12,4.13
頭前庄,大坪林,35,14,21,12.53
頭前庄,十四張,30,12,18,10.98
頭前庄,秀朗橋,30,12,18,10.09
頭前庄,景平,30,12,18,9.19
頭前庄,景安,30,12,18,8.11
頭前庄,中和,25,10,15,6.58
頭前庄,橋和,25,10,15,5.95
頭前庄,中原,25,10,15,5.21
頭前庄,板新,20,8,12,3.81
頭前庄,板橋,20,8,12,2.91
頭前庄,新埔民生,20,8,12,1.63
頭前庄,頭前庄,20,8,12,0
頭前庄,幸福,20,8,12,1.16
頭前庄,新北產業園區,20,8,12,2.4
先嗇宮,松山機場,35,14,21,11.35
先嗇宮,中山國中,30,12,18,9.87
先嗇宮,南京復興,30,12,18,8.94
先嗇宮,忠孝復興,30,12,18,10.05
先嗇宮,大安,30,12,18,10.95
先嗇宮,科技大樓,35,14,21,11.69
先嗇宮,六張犁,35,14,21,12.83
先嗇宮,麟光,35,14,21,13.65
先嗇宮,辛亥,40,16,24,15.24
先嗇宮,萬芳醫院,40,16,24,16.01
先嗇宮,萬芳社區,45,18,27,17.15
先嗇宮,木柵,45,18,27,17.66
先嗇宮,動物園,45,18,27,18.34
先嗇宮,大直,35,14,21,13.94
先嗇宮,劍南路,40,16,24,15.26
先嗇宮,西湖,40,16,24,16.55
先嗇宮,港墘,45,18,27,17.38
先嗇宮,文德,45,18,27,18.39
先嗇宮,內湖,45,18,27,19.52
先嗇宮,大湖公園,50,20,30,20.38
先嗇宮,葫洲,50,20,30,20.5
先嗇宮,東湖,45,18,27,19.65
先嗇宮,南港軟體園區,45,18,27,18.61
先嗇宮,南港展覽館,45,18,27,17.97
先嗇宮,小碧潭,40,16,24,16.6
先嗇宮,新店,40,16,24,16.66
先嗇宮,新店區公所,40,16,24,15.55
先嗇宮,七張,40,16,24,14.65
先嗇宮,大坪林,35,14,21,13.8
先嗇宮,景美,40,16,24,14.26
先嗇宮,萬隆,35,14,21,13.2
先嗇宮,公館,35,14,21,11.64
先嗇宮,台電大樓,30,12,18,10.74
先嗇宮,古亭,30,12,18,9.86
先嗇宮,中正紀念堂,30,12,18,8.93
先嗇宮,小南門,30,12,18,8.98
先嗇宮,頂溪,35,14,21,11.79
先嗇宮,永安市場,30,12,18,10.46
先嗇宮,景安,30,12,18,9.38
先嗇宮,南勢角,30,12,18,10.19
先嗇宮,台大醫院,25,10,15,7.94
先嗇宮,台北車站,25,10,15,7.31
先嗇宮,台北車站,25,10,15,7.31
先嗇宮,中山,25,10,15,6.65
先嗇宮,雙連,25,10,15,6.1
先嗇宮,民權西路,25,10,15,5.57
先嗇宮,圓山,25,10,15,6.6
先嗇宮,劍潭,30,12,18,8.12
先嗇宮,士林,30,12,18,9.21
先嗇宮,芝山,30,12,18,10.31
先嗇宮,明德,35,14,21,11.19
先嗇宮,石牌,35,14,21,11.79
先嗇宮,唭哩岸,35,14,21,13.05
先嗇宮,奇岩,35,14,21,13.88
先嗇宮,北投,40,16,24,14.64
先嗇宮,新北投,40,16,24,15.67
先嗇宮,復興崗,40,16,24,16.25
先嗇宮,忠義,45,18,27,17.7
先嗇宮,關渡,45,18,27,18.57
先嗇宮,竹圍,50,20,30,20.71
先嗇宮,紅樹林,50,20,30,22.62
先嗇宮,淡水,55,22,33,24.71
先嗇宮,頂埔,35,14,21,12.29
先嗇宮,永寧,30,12,18,10.34
先嗇宮,土城,30,12,18,9.23
先嗇宮,海山,25,10,15,7.76
先嗇宮,亞東醫院,25,10,15,6.12
先嗇宮,府中,20,8,12,4.84
先嗇宮,板橋,20,8,12,4.19
先嗇宮,新埔,20,8,12,2.91
先嗇宮,江子翠,20,8,12,3.77
先嗇宮,龍山寺,25,10,15,6.85
先嗇宮,西門,30,12,18,8.17
先嗇宮,善導寺,25,10,15,8
先嗇宮,忠孝新生,30,12,18,8.93
先嗇宮,忠孝復興,30,12,18,10.05
先嗇宮,忠孝敦化,30,12,18,10.72
先嗇宮,國父紀念館,35,14,21,11.45
先嗇宮,市政府,35,14,21,12.29
先嗇宮,永春,35,14,21,13.28
先嗇宮,後山埤,40,16,24,14.09
先嗇宮,昆陽,40,16,24,15.45
先嗇宮,南港,40,16,24,16.88
先嗇宮,南港展覽館,45,18,27,17.97
先嗇宮,象山,35,14,21,13.66
先嗇宮,台北101/世貿,35,14,21,12.93
先嗇宮,信義安和,35,14,21,11.93
先嗇宮,大安,30,12,18,10.95
先嗇宮,大安森林公園,30,12,18,10.8
先嗇宮,北門,25,10,15,7.92
先嗇宮,中山,25,10,15,6.65
先嗇宮,松江南京,25,10,15,7.95
先嗇宮,南京復興,30,12,18,8.94
先嗇宮,台北小巨蛋,30,12,18,9.88
先嗇宮,南京三民,35,14,21,11.08
先嗇宮,松山,35,14,21,12.43
先嗇宮,輔大,20,8,12,4.03
先嗇宮,新莊,20,8,12,2.29
先嗇宮,頭前庄,20,8,12,1.27
先嗇宮,先嗇宮,20,8,12,0
先嗇宮,三重,20,8,12,1.72
先嗇宮,菜寮,20,8,12,2.59
先嗇宮,台北橋,20,8,12,3.58
先嗇宮,大橋頭,20,8,12,4.91
先嗇宮,民權西路,25,10,15,5.57
先嗇宮,中山國小,25,10,15,6.28
先嗇宮,行天宮,25,10,15,7.23
先嗇宮,松江南京,25,10,15,7.95
先嗇宮,忠孝新生,30,12,18,8.93
先嗇宮,東門,30,12,18,10.14
先嗇宮,蘆洲,30,12,18,10.92
先嗇宮,三民高中,30,12,18,9.76
先嗇宮,徐匯中學,30,12,18,8.86
先嗇宮,三和國中,30,12,18,8.02
先嗇宮,三重國小,25,10,15,6.79
先嗇宮,迴龍,25,10,15,6.8
先嗇宮,丹鳳,25,10,15,5.4
先嗇宮,大坪林,35,14,21,13.8
先嗇宮,十四張,35,14,21,12.25
先嗇宮,秀朗橋,35,14,21,11.37
先嗇宮,景平,30,12,18,10.47
先嗇宮,景安,30,12,18,9.38
先嗇宮,中和,25,10,15,7.85
先嗇宮,橋和,25,10,15,7.22
先嗇宮,中原,25,10,15,6.49
先嗇宮,板新,25,10,15,5.08
先嗇宮,板橋,20,8,12,4.19
先嗇宮,新埔民生,20,8,12,2.91
先嗇宮,頭前庄,20,8,12,1.27
先嗇宮,幸福,20,8,12,2.43
先嗇宮,新北產業園區,20,8,12,3.67
三重,松山機場,30,12,18,9.63
三重,中山國中,30,12,18,8.15
三重,南京復興,25,10,15,7.22
三重,忠孝復興,30,12,18,8.33
三重,大安,30,12,18,9.22
三重,科技大樓,30,12,18,9.97
三重,六張犁,35,14,21,11.1
三重,麟光,35,14,21,11.92
三重,辛亥,35,14,21,13.52
三重,萬芳醫院,40,16,24,14.28
三重,萬芳社區,40,16,24,15.42
三重,木柵,40,16,24,15.94
三重,動物園,40,16,24,16.62
三重,大直,35,14,21,12.21
三重,劍南路,35,14,21,13.54
三重,西湖,40,16,24,14.83
三重,港墘,40,16,24,15.65
三重,文德,40,16,24,16.66
三重,內湖,45,18,27,17.79
三重,大湖公園,45,18,27,18.66
三重,葫洲,45,18,27,18.78
三重,東湖,45,18,27,17.93
三重,南港軟體園區,40,16,24,16.89
三重,南港展覽館,40,16,24,16.24
三重,小碧潭,40,16,24,16.48
三重,新店,40,16,24,16.55
三重,新店區公所,40,16,24,15.44
三重,七張,40,16,24,14.54
三重,大坪林,35,14,21,13.69
三重,景美,35,14,21,12.54
三重,萬隆,35,14,21,11.48
三重,公館,30,12,18,9.92
三重,台電大樓,30,12,18,9.02
三重,古亭,30,12,18,8.14
三重,中正紀念堂,25,10,15,7.21
三重,小南門,25,10,15,7.76
三重,頂溪,30,12,18,10.28
三重,永安市場,35,14,21,11.61
三重,景安,35,14,21,11.1
三重,南勢角,35,14,21,11.91
三重,台大醫院,25,10,15,6.22
三重,台北車站,25,10,15,5.59
三重,台北車站,25,10,15,5.59
三重,中山,20,8,12,4.93
三重,雙連,20,8,12,4.38
三重,民權西路,20,8,12,3.85
三重,圓山,20,8,12,4.88
三重,劍潭,25,10,15,6.4
三重,士林,25,10,15,7.49
三重,芝山,30,12,18,8.59
三重,明德,30,12,18,9.47
三重,石牌,30,12,18,10.07
三重,唭哩岸,35,14,21,11.33
三重,奇岩,35,14,21,12.16
三重,北投,35,14,21,12.92
三重,新北投,35,14,21,13.95
三重,復興崗,40,16,24,14.53
三重,忠義,40,16,24,15.98
三重,關渡,40,16,24,16.85
三重,竹圍,45,18,27,18.99
三重,紅樹林,50,20,30,20.9
三重,淡水,50,20,30,22.99
三重,頂埔,40,16,24,14.01
三重,永寧,35,14,21,12.06
三重,土城,30,12,18,10.95
三重,海山,30,12,18,9.49
三重,亞東醫院,25,10,15,7.84
三重,府中,25,10,15,6.56
三重,板橋,25,10,15,5.91
三重,新埔,20,8,12,4.63
三重,江子翠,25,10,15,5.5
三重,龍山寺,30,12,18,8.25
三重,西門,25,10,15,6.94
三重,善導寺,25,10,15,6.27
三重,忠孝新生,25,10,15,7.21
三重,忠孝復興,30,12,18,8.33
三重,忠孝敦化,30,12,18,9
三重,國父紀念館,30,12,18,9.73
三重,市政府,30,12,18,10.57
三重,永春,35,14,21,11.55
三重,後山埤,35,14,21,12.37
三重,昆陽,35,14,21,13.73
三重,南港,40,16,24,15.15
三重,南港展覽館,40,16,24,16.24
三重,象山,35,14,21,11.94
三重,台北101/世貿,35,14,21,11.21
三重,信義安和,30,12,18,10.21
三重,大安,30,12,18,9.22
三重,大安森林公園,30,12,18,9.08
三重,北門,25,10,15,6.19
三重,中山,20,8,12,4.93
三重,松江南京,25,10,15,6.23
三重,南京復興,25,10,15,7.22
三重,台北小巨蛋,30,12,18,8.16
三重,南京三民,30,12,18,9.35
三重,松山,30,12,18,10.71
三重,輔大,25,10,15,5.75
三重,新莊,20,8,12,4.01
三重,頭前庄,20,8,12,3
三重,先嗇宮,20,8,12,1.72
三重,三重,20,8,12,0
三重,菜寮,20,8,12,0.87
三重,台北橋,20,8,12,1.86
三重,大橋頭,20,8,12,3.19
三重,民權西路,20,8,12,3.85
三重,中山國小,20,8,12,4.56
三重,行天宮,25,10,15,5.51
三重,松江南京,25,10,15,6.23
三重,忠孝新生,25,10,15,7.21
三重,東門,30,12,18,8.41
三重,蘆洲,30,12,18,9.2
三重,三民高中,30,12,18,8.03
三重,徐匯中學,25,10,15,7.13
三重,三和國中,25,10,15,6.3
三重,三重國小,25,10,15,5.07
三重,迴龍,30,12,18,8.52
三重,丹鳳,25,10,15,7.12
三重,大坪林,35,14,21,13.69
三重,十四張,35,14,21,13.98
三重,秀朗橋,35,14,21,13.09
三重,景平,35,14,21,12.19
三重,景安,35,14,21,11.1
三重,中和,30,12,18,9.58
三重,橋和,30,12,18,8.95
三重,中原,30,12,18,8.21
三重,板新,25,10,15,6.8
三重,板橋,25,10,15,5.91
三重,新埔民生,20,8,12,4.63
三重,頭前庄,20,8,12,3
三重,幸福,20,8,12,4.15
三重,新北產業園區,25,10,15,5.39
菜寮,松山機場,30,12,18,8.76
菜寮,中山國中,25,10,15,7.28
菜寮,南京復興,25,10,15,6.35
菜寮,忠孝復興,25,10,15,7.46
菜寮,大安,30,12,18,8.35
菜寮,科技大樓,30,12,18,9.1
菜寮,六張犁,30,12,18,10.23
菜寮,麟光,35,14,21,11.06
菜寮,辛亥,35,14,21,12.65
菜寮,萬芳醫院,35,14,21,13.41
菜寮,萬芳社區,40,16,24,14.56
菜寮,木柵,40,16,24,15.07
菜寮,動物園,40,16,24,15.75
菜寮,大直,35,14,21,11.34
菜寮,劍南路,35,14,21,12.67
菜寮,西湖,35,14,21,13.96
菜寮,港墘,40,16,24,14.78
菜寮,文德,40,16,24,15.8
菜寮,內湖,40,16,24,16.92
菜寮,大湖公園,45,18,27,17.79
菜寮,葫洲,45,18,27,17.91
菜寮,東湖,45,18,27,17.06
菜寮,南港軟體園區,40,16,24,16.02
菜寮,南港展覽館,40,16,24,15.37
菜寮,小碧潭,40,16,24,15.62
菜寮,新店,40,16,24,15.68
菜寮,新店區公所,40,16,24,14.57
菜寮,七張,35,14,21,13.67
菜寮,大坪林,35,14,21,12.82
菜寮,景美,35,14,21,11.67
菜寮,萬隆,30,12,18,10.61
菜寮,公館,30,12,18,9.05
菜寮,台電大樓,30,12,18,8.15
菜寮,古亭,25,10,15,7.27
菜寮,中正紀念堂,25,10,15,6.34
菜寮,小南門,25,10,15,6.89
菜寮,頂溪,30,12,18,9.41
菜寮,永安市場,30,12,18,10.74
菜寮,景安,35,14,21,11.82
菜寮,南勢角,35,14,21,12.63
菜寮,台大醫院,25,10,15,5.35
菜寮,台北車站,20,8,12,4.72
菜寮,台北車站,20,8,12,4.72
菜寮,中山,20,8,12,4.06
菜寮,雙連,20,8,12,3.51
菜寮,民權西路,20,8,12,2.98
菜寮,圓山,20,8,12,4.01
菜寮,劍潭,25,10,15,5.53
菜寮,士林,25,10,15,6.62
菜寮,芝山,25,10,15,7.72
菜寮,明德,30,12,18,8.6
菜寮,石牌,30,12,18,9.2
菜寮,唭哩岸,30,12,18,10.46
菜寮,奇岩,35,14,21,11.29
菜寮,北投,35,14,21,12.05
菜寮,新北投,35,14,21,13.08
菜寮,復興崗,35,14,21,13.66
菜寮,忠義,40,16,24,15.11
菜寮,關渡,40,16,24,15.98
菜寮,竹圍,45,18,27,18.12
菜寮,紅樹林,50,20,30,20.03
菜寮,淡水,50,20,30,22.12
菜寮,頂埔,40,16,24,14.88
菜寮,永寧,35,14,21,12.93
菜寮,土城,35,14,21,11.82
菜寮,海山,30,12,18,10.35
菜寮,亞東醫院,30,12,18,8.71
菜寮,府中,25,10,15,7.43
菜寮,板橋,25,10,15,6.78
菜寮,新埔,25,10,15,5.5
菜寮,江子翠,25,10,15,6.36
菜寮,龍山寺,25,10,15,7.38
菜寮,西門,25,10,15,6.07
菜寮,善導寺,25,10,15,5.4
菜寮,忠孝新生,25,10,15,6.34
菜寮,忠孝復興,25,10,15,7.46
菜寮,忠孝敦化,30,12,18,8.13
菜寮,國父紀念館,30,12,18,8.86
菜寮,市政府,30,12,18,9.7
菜寮,永春,30,12,18,10.68
菜寮,後山埤,35,14,21,11.5
菜寮,昆陽,35,14,21,12.86
菜寮,南港,40,16,24,14.29
菜寮,南港展覽館,40,16,24,15.37
菜寮,象山,35,14,21,11.07
菜寮,台北101/世貿,30,12,18,10.34
菜寮,信義安和,30,12,18,9.34
菜寮,大安,30,12,18,8.35
菜寮,大安森林公園,30,12,18,8.21
菜寮,北門,25,10,15,5.32
菜寮,中山,20,8,12,4.06
菜寮,松江南京,25,10,15,5.36
菜寮,南京復興,25,10,15,6.35
菜寮,台北小巨蛋,25,10,15,7.29
菜寮,南京三民,30,12,18,8.49
菜寮,松山,30,12,18,9.84
菜寮,輔大,25,10,15,6.62
菜寮,新莊,20,8,12,4.88
菜寮,頭前庄,20,8,12,3.87
菜寮,先嗇宮,20,8,12,2.59
菜寮,三重,20,8,12,0.87
菜寮,菜寮,20,8,12,0
菜寮,台北橋,20,8,12,0.99
菜寮,大橋頭,20,8,12,2.32
菜寮,民權西路,20,8,12,2.98
菜寮,中山國小,20,8,12,3.69
菜寮,行天宮,20,8,12,4.64
菜寮,松江南京,25,10,15,5.36
菜寮,忠孝新生,25,10,15,6.34
菜寮,東門,25,10,15,7.54
菜寮,蘆洲,30,12,18,8.33
菜寮,三民高中,25,10,15,7.16
菜寮,徐匯中學,25,10,15,6.26
菜寮,三和國中,25,10,15,5.43
菜寮,三重國小,20,8,12,4.2
菜寮,迴龍,30,12,18,9.39
菜寮,丹鳳,25,10,15,7.99
菜寮,大坪林,35,14,21,12.82
菜寮,十四張,40,16,24,14.37
菜寮,秀朗橋,35,14,21,13.81
菜寮,景平,35,14,21,12.91
菜寮,景安,35,14,21,11.82
菜寮,中和,30,12,18,10.45
菜寮,橋和,30,12,18,9.82
